gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability,baseline_composite,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,rank_full,sl_effect_v1,sl_n_contexts_v1,sl_expr_partner,sl_expr_cohens_d,sl_expr_reported,expert_composite_v1,sl_source,rank_all,is_gbm_oncogene_control
NOL12,-0.7807306256514899,-0.4392159779275428,0.0168273232109144,0.9583333333333334,0.8972835314091681,True,pan-glioma-dep,0.0,0,,,False,,-0.0801391192996199,False,0.0756445374633148,True,tumor-cell-expressed,not-TME-dominated-weak,0.7173000000000003,0.673202614379085,4.6938,0.6725559481743227,0.6890459363957597,0.3639575971731449,0.9646643109540636,46.2783,0.0024982465954757,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,,0.4416961130742049,0.9583333333333334,0.1027164685908319,0.0,0.0,0.3237410071942446,1.0,0.2473498233215547,0.673202614379085,0.6725559481743227,0.0,1.0,0.7000147232037691,0.1027164685908319,0.0,0.6618705035971223,0.4602762188503199,0.6725559481743227,0.0,0.3710619803451951,0.37222430241137894,novel,1.0,False,212,0.0,0,,0.0,,0.3722243024113789,none,214,False
DHX33,-1.2661623471353085,-0.3044890056419541,0.043274710974567,1.0,0.963497453310696,True,pan-glioma-dep,0.0,0,,,False,,0.0269899323430683,False,0.0901877170560399,True,tumor-cell-expressed,not-TME-dominated-weak,1.1132999999999995,0.7320261437908496,2.9875,0.8103651354534747,0.8162544169611308,0.7102473498233215,0.9045936395759716,17.7512,0.0203075244874824,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.0106007067137809,1.0,0.0365025466893039,0.0,0.0,0.9100719424460432,1.0,0.4628975265017668,0.7320261437908496,0.8103651354534747,0.0,1.0,0.5053003533568905,0.0365025466893039,0.0,0.9550359712230216,0.5974618351463082,0.8103651354534747,0.0,0.4149522631241427,0.3719626447589193,novel,1.0,False,213,0.0,0,,0.0,,0.3719626447589193,none,215,False
PWP1,-0.8058263813099917,-0.3841403388522201,0.0353770555664639,0.9166666666666666,0.8539898132427843,True,pan-glioma-dep,0.0,0,,,False,,0.0133418369998861,False,0.2382002470993838,True,tumor-cell-expressed,not-TME-dominated-weak,1.64705,0.9869281045751634,5.3789,0.39811542991755,0.4734982332155477,0.392226148409894,0.3286219081272085,43.5347,0.1527954543282865,False,False,66,0.0,1.0,False,,0,0,0,False,False,False,False,,0.2226148409893993,0.9166666666666666,0.1460101867572156,0.0,0.0,0.8273381294964028,1.0,0.7455830388692579,0.9869281045751634,0.39811542991755,0.0,1.0,0.5696407538280329,0.1460101867572156,0.0,0.9136690647482014,0.8662555717222107,0.39811542991755,0.0,0.4133844295676016,0.3719109532679896,novel,1.0,False,214,0.0,0,,0.0,,0.3719109532679896,none,216,False
UBTF,-1.832667329430146,-0.5740993889031781,0.0016550197775287,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.0276467851592863,False,0.1564228735170817,True,tumor-cell-expressed,not-TME-dominated-weak,0.8284000000000002,0.6862745098039216,5.5702,0.3250883392226149,0.4275618374558304,0.2650176678445229,0.2826855123674912,72.8934,0.1719146162745415,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.773851590106007,1.0,0.0008488964346348,0.0,0.0,0.4964028776978417,1.0,0.3286219081272085,0.6862745098039216,0.3250883392226149,0.0,1.0,0.8869257950530035,0.0008488964346348,0.0,0.7482014388489209,0.507448208965565,0.3250883392226149,0.0,0.352644668360677,0.3698491257786397,novel,1.0,False,215,0.0,0,,0.0,,0.3698491257786397,none,217,False
JTB,-0.3275893339137083,-0.4221223065503129,0.0146916410712333,0.2638888888888889,0.1290322580645161,False,subset-dep,0.0,0,,,False,,-0.1285733752649642,False,0.5243623941215265,True,tumor-cell-expressed,not-TME-dominated-weak,0.9160000000000004,0.9803921568627452,7.1668,0.1283863368669022,0.1024734982332155,0.0848056537102474,0.1978798586572437,194.394,0.2090206684408103,True,False,19,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3604240282685512,0.2638888888888889,0.8709677419354839,0.0,0.0,0.2410071942446043,1.0,0.3639575971731448,0.9803921568627452,0.1283863368669022,0.0,1.0,0.31215645857872004,0.8709677419354839,0.0,0.6205035971223022,0.672174877017945,0.1283863368669022,0.0,0.3720270016459076,0.36240574110601753,novel,1.0,False,217,0.0,0,,0.0,,0.3624057411060175,none,218,False
CHMP2A,-1.976098579076356,-0.4246890125616698,0.0110584113803681,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.0426008334129078,False,0.6663598727890511,True,tumor-cell-expressed,not-TME-dominated-weak,1.1581,0.954248366013072,7.8322,0.3168433451118963,0.1625441696113074,0.1802120141342755,0.607773851590106,101.593,0.0847895154442055,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3780918727915194,1.0,0.0,0.0,0.0,0.946043165467626,1.0,0.519434628975265,0.954248366013072,0.3168433451118963,0.0,1.0,0.6890459363957597,0.0,0.0,0.973021582733813,0.7368414974941685,0.3168433451118963,0.0,0.3879646231050911,0.36200350507372114,novel,1.0,False,218,0.0,0,,0.0,,0.3620035050737211,none,219,False
DCTN5,-1.3285687071582817,-0.4058725980733806,0.005192178063031,1.0,0.9940577249575552,True,pan-glioma-dep,0.0,0,,,False,,-0.0196681804581142,False,0.1142091012351782,True,tumor-cell-expressed,not-TME-dominated-weak,1.7351,0.9738562091503268,5.2103,0.4982332155477032,0.7067137809187279,0.5653710247349824,0.2226148409893993,26.7202,0.2010547096761304,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.2826855123674912,1.0,0.0059422750424448,0.0,0.0,0.5431654676258992,1.0,0.7879858657243817,0.9738562091503268,0.4982332155477032,0.0,1.0,0.6413427561837456,0.0059422750424448,0.0,0.7715827338129496,0.8809210374373542,0.4982332155477032,0.0,0.399717431146314,0.36131843019750265,novel,1.0,False,219,0.0,0,,0.0,,0.3613184301975026,none,220,False
SBDS,-2.067272358907323,-0.606074595603637,0.0002138365785471,1.0,0.9898132427843804,True,pan-glioma-dep,0.0,0,,,False,,-0.1910592426459036,False,0.6545866338812631,True,tumor-cell-expressed,not-TME-dominated-weak,1.0169000000000006,0.915032679738562,7.2443,0.2332155477031802,0.0812720848056537,0.0459363957597173,0.5724381625441697,271.857,0.0968724753257597,True,True,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8197879858657244,1.0,0.0101867572156195,0.0,0.0,0.1906474820143885,1.0,0.4204946996466431,0.915032679738562,0.2332155477031802,0.0,1.0,0.9098939929328622,0.0101867572156195,0.0,0.5953237410071942,0.6677636896926025,0.2332155477031802,0.0,0.3451976755073512,0.3604231101163536,novel,1.0,False,220,0.0,0,,0.0,,0.3604231101163536,none,221,False
ARFRP1,-0.8709065390400058,-0.4341668566515007,0.0132008487656482,0.9305555555555556,0.7920203735144312,True,pan-glioma-dep,0.0,0,,,False,,0.0010951381241964,False,0.1342633145214526,True,tumor-cell-expressed,not-TME-dominated-weak,0.1829499999999999,0.2941176470588235,4.9331,0.4428739693757362,0.4840989399293286,0.4593639575971732,0.3851590106007067,35.2756,0.1317824391590194,False,False,67,0.0,1.0,False,,0,0,0,False,False,False,False,,0.4169611307420495,0.9305555555555556,0.2079796264855687,0.0,0.0,0.7194244604316546,1.0,0.0812720848056537,0.2941176470588235,0.4428739693757362,0.0,1.0,0.6737583431488026,0.2079796264855687,0.0,0.8597122302158273,0.1876948659322386,0.4428739693757362,0.0,0.3388598621654533,0.35999019738720106,novel,1.0,False,221,0.0,0,,0.0,,0.359990197387201,none,222,False
DNAJA3,-1.0019408014377702,-0.4067124210009063,0.0126922848129979,0.9861111111111112,0.9855687606112056,True,pan-glioma-dep,0.0,0,,,False,,0.0350360787316582,False,0.1138369911817537,True,tumor-cell-expressed,not-TME-dominated-weak,0.9498999999999996,0.8366013071895425,5.1903,0.4570082449941107,0.4063604240282685,0.3851590106007067,0.5795053003533569,45.144,0.0948781779618515,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.2968197879858657,0.9861111111111112,0.0144312393887944,0.0,0.0,0.9172661870503596,1.0,0.3745583038869258,0.8366013071895425,0.4570082449941107,0.0,1.0,0.6414654495484884,0.0144312393887944,0.0,0.9586330935251798,0.6055798055382342,0.4570082449941107,0.0,0.382445404713544,0.35923054705635965,novel,1.0,False,222,0.0,0,,0.0,,0.3592305470563596,none,223,False
TLN1,-0.4453518450821077,-0.3378142666113177,0.0099238115065764,0.4722222222222222,0.3115449915110356,False,subset-dep,0.3860413037391069,3,CDKN2A_del,TSG-loss,True,CDKN2A;CDKN2B,-0.3801433451186161,True,0.1738324323796372,True,TME-dominated,TME-dominated,1.9015499999999992,0.9084967320261438,6.8518,0.3639575971731448,0.0883392226148409,0.3992932862190812,0.6042402826855124,42.849,0.0864057994486117,False,True,34,0.0,1.0,False,,0,0,0,False,False,False,False,,0.0636042402826855,0.4722222222222222,0.6884550084889645,0.2516722613757096,0.75,0.0971223021582733,0.0,0.8480565371024735,0.9084967320261438,0.3639575971731448,0.0,1.0,0.26791323125245387,0.6884550084889645,0.5008361306878548,0.04856115107913665,0.8782766345643087,0.3639575971731448,0.0,0.3925713933208375,0.3588174154101291,novel,1.0,False,223,0.3860413037391069,3,,0.0,,0.3588174154101291,genotype,224,False
MT1E,-0.6071461093250561,-0.4253647288241847,0.0282309539125176,0.5694444444444444,0.3505942275042444,False,pan-glioma-dep,0.0,0,,,False,,-0.214479421726084,False,0.5753816487283023,True,tumor-cell-expressed,not-TME-dominated-weak,0.4335500000000003,0.4313725490196078,7.6061,0.3533568904593639,0.03886925795053,0.0671378091872791,0.9540636042402828,226.765,0.0036151025839745,True,True,41,0.0,0.0,False,,0,1,0,False,False,False,False,,0.3851590106007067,0.5694444444444444,0.6494057724957556,0.0,0.0,0.1726618705035971,1.0,0.1413427561837456,0.4313725490196078,0.3533568904593639,0.0,0.0,0.47730172752257555,0.6494057724957556,0.0,0.5863309352517986,0.28635765260167667,0.3533568904593639,0.0,0.3361075683330243,0.35838971906959294,novel,1.0,False,224,0.0,0,,0.0,,0.358389719069593,none,225,False
XAB2,-2.2487701140459375,-0.3778371386558083,0.0474699564725165,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0062338537271542,False,0.0929826882486038,True,tumor-cell-expressed,not-TME-dominated-weak,0.6227499999999999,0.6470588235294118,4.8963,0.4381625441696113,0.2685512367491166,0.2438162544169611,0.8021201413427562,78.9963,0.0411356723522091,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.2084805653710247,1.0,0.0,0.0,0.0,0.6438848920863309,1.0,0.2120141342756183,0.6470588235294118,0.4381625441696113,0.25,1.0,0.6042402826855123,0.0,0.0,0.8219424460431655,0.42953647890251506,0.4381625441696113,0.25,0.3634116788286863,0.3580783957328006,novel,1.0,False,225,0.0,0,,0.0,,0.3580783957328005,none,226,False
GPN1,-1.8210484192890617,-0.3553003199531142,0.0166010032548501,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.0197520279413539,False,0.1180566009512218,True,tumor-cell-expressed,not-TME-dominated-weak,2.0089500000000005,0.9869281045751634,5.7167,0.5865724381625442,0.4770318021201413,0.4840989399293286,0.7985865724381626,33.4676,0.0413261033834367,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.1484098939929328,1.0,0.0008488964346348,0.0,0.0,0.5359712230215827,1.0,0.872791519434629,0.9869281045751634,0.5865724381625442,0.0,1.0,0.5742049469964664,0.0008488964346348,0.0,0.7679856115107914,0.9298598120048962,0.5865724381625442,0.0,0.4084959578727619,0.35791928532342127,novel,1.0,False,226,0.0,0,,0.0,,0.3579192853234212,none,227,False
RPS17,-1.6896297347752385,-0.5171409267754683,0.0125312054157982,0.8333333333333334,0.898981324278438,True,pan-glioma-dep,0.0,0,,,False,,-1.7411002224062828,True,1.268700095480394,True,TME-dominated,TME-dominated,1.2249499999999998,0.9803921568627452,9.9705,0.0824499411071849,0.0247349823321554,0.0494699646643109,0.1731448763250883,263.901,0.2266298224798433,True,True,60,0.6,0.0,False,,0,9,5,True,False,False,False,"Cytoplasm;Nucleus, nucleolus",0.6607773851590106,0.8333333333333334,0.1010186757215619,0.0,0.0,0.0071942446043165,0.0,0.5512367491166078,0.9803921568627452,0.0824499411071849,0.6,0.0,0.747055359246172,0.1010186757215619,0.0,0.00359712230215825,0.7658144529896764,0.0824499411071849,0.6,0.3285622216238218,0.3573733359443393,approved_sm_drug,0.0,False,227,0.0,0,,0.0,,0.3573733359443393,none,228,False
NOPCHAP1,-0.8090774862455555,-0.3741048502861307,0.0282558342732986,0.9722222222222222,0.9151103565365024,True,pan-glioma-dep,0.0,0,,,False,,,,,False,tumor-cell-expressed,not-measured,1.1398499999999996,0.9084967320261438,4.1228,0.8032979976442873,0.9646643109540636,0.9469964664310954,0.4982332155477031,2.05668,,False,False,70,0.0,1.0,False,,0,0,0,False,False,False,False,,0.1978798586572438,0.9722222222222222,0.0848896434634975,0.0,0.0,0.5,0.5,0.4982332155477031,0.9084967320261438,0.8032979976442873,0.0,1.0,0.585051040439733,0.0848896434634975,0.0,0.5,0.7033649737869234,0.8032979976442873,0.0,0.382371950762063,0.3563236934113646,novel,1.0,False,228,0.0,0,,0.0,,0.3563236934113646,none,229,False
HAUS1,-1.75945416993616,-0.4700463747060288,0.0114281076791604,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.3078509467931625,True,0.1392068933998816,True,TME-dominated,TME-dominated,2.743,1.0,5.1974,0.8150765606595995,0.7597173144876326,0.8162544169611308,0.8692579505300353,9.61074,0.02717617565983,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.519434628975265,1.0,0.0008488964346348,0.0,0.0,0.1294964028776978,0.0,0.950530035335689,1.0,0.8150765606595995,0.0,1.0,0.7597173144876326,0.0008488964346348,0.0,0.0647482014388489,0.9752650176678446,0.8150765606595995,0.0,0.3736651415269372,0.35568499750944055,novel,1.0,False,229,0.0,0,,0.0,,0.3556849975094405,none,230,False
CLNS1A,-1.518604780180431,-0.3296146057641683,0.0204588196585354,1.0,0.9923599320882852,True,pan-glioma-dep,0.0,0,,,False,,-0.0637760578643913,False,0.3963107021316321,True,tumor-cell-expressed,not-TME-dominated-weak,1.5534999999999997,0.9869281045751634,7.2738,0.4004711425206125,0.5830388692579505,0.4275618374558304,0.1908127208480565,38.4877,0.2154824029136832,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.0565371024734982,1.0,0.0076400679117147,0.0,0.0,0.356115107913669,1.0,0.7279151943462897,0.9869281045751634,0.4004711425206125,0.25,1.0,0.5282685512367491,0.0076400679117147,0.0,0.6780575539568345,0.8574216494607265,0.4004711425206125,0.25,0.3888369950123768,0.35082204802090455,novel,1.0,False,230,0.0,0,,0.0,,0.3508220480209045,none,231,False
SF3A2,-1.529068725488262,-0.3625026307867669,0.0081734821293681,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.095692407926106,False,0.1414713445984013,True,tumor-cell-expressed,not-TME-dominated-weak,1.3306000000000004,0.8562091503267973,5.7057,0.3839811542991755,0.1731448763250883,0.1166077738515901,0.8621908127208481,131.22799999999998,0.0290474690334508,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.1766784452296819,1.0,0.0016977928692699,0.0,0.0,0.2949640287769784,1.0,0.6219081272084805,0.8562091503267973,0.3839811542991755,0.25,1.0,0.588339222614841,0.0016977928692699,0.0,0.6474820143884892,0.739058638767639,0.3839811542991755,0.25,0.3729369747056306,0.35054188095640004,novel,1.0,False,231,0.0,0,,0.0,,0.3505418809564,none,232,False
UTP6,-1.0457419985708905,-0.3620203459990408,0.0271879585109758,1.0,0.9864176570458404,True,pan-glioma-dep,0.0,0,,,False,,-0.0297125670998607,False,0.1173331432271258,True,tumor-cell-expressed,not-TME-dominated-weak,0.4967500000000004,0.5359477124183006,5.3772,0.4982332155477031,0.6501766784452296,0.5371024734982333,0.3074204946996466,27.9831,0.1657185734889967,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.1731448763250883,1.0,0.0135823429541596,0.0,0.0,0.4892086330935252,1.0,0.1802120141342756,0.5359477124183006,0.4982332155477031,0.25,1.0,0.5865724381625441,0.0135823429541596,0.0,0.7446043165467626,0.3580798632762881,0.4982332155477031,0.25,0.3501531680696368,0.3499822580059677,novel,1.0,False,232,0.0,0,,0.0,,0.3499822580059678,none,233,False
NSL1,-1.247336241563978,-0.359701300961381,0.0426538039315504,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,-0.1189373963068918,False,0.2262677857025903,True,tumor-cell-expressed,not-TME-dominated-weak,1.8926,0.9934640522875816,5.3865,0.6348645465253239,0.8621908127208481,0.6855123674911661,0.3568904593639576,19.4196,0.1424220073233256,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.1590106007067137,1.0,0.00509337860781,0.0,0.0,0.2517985611510791,1.0,0.8445229681978799,0.9934640522875816,0.6348645465253239,0.0,1.0,0.5795053003533568,0.00509337860781,0.0,0.6258992805755396,0.9189935102427307,0.6348645465253239,0.0,0.3949080023292516,0.3493602923975508,novel,1.0,False,233,0.0,0,,0.0,,0.3493602923975508,none,234,False
SPCS2,-0.8229457740929401,-0.5283901338438861,0.0039284677962807,0.9305555555555556,0.8607809847198642,True,pan-glioma-dep,0.0,0,,,False,,-0.2612852116848322,True,0.8047259182913203,True,TME-dominated,TME-dominated,1.6533000000000009,0.9934640522875816,7.9739,0.4888103651354534,0.4558303886925795,0.4522968197879858,0.558303886925795,36.8482,0.1029555561251156,False,False,67,0.0,1.0,False,,0,0,0,False,False,False,False,,0.696113074204947,0.9305555555555556,0.1392190152801358,0.0,0.0,0.1474820143884892,0.0,0.7561837455830389,0.9934640522875816,0.4888103651354534,0.0,1.0,0.8133343148802512,0.1392190152801358,0.0,0.0737410071942446,0.8748238989353103,0.4888103651354534,0.0,0.3414183716321993,0.3482660858547778,novel,1.0,False,234,0.0,0,,0.0,,0.3482660858547777,none,235,False
HNRNPH1,-1.3384191937176129,-0.4603304709113135,0.0034719633791319,0.9444444444444444,0.8913412563667232,True,pan-glioma-dep,0.3792088277026111,1,RB1_loss,TSG-loss,True,RB1,-0.1100991224903853,False,0.6725048208071044,True,tumor-cell-expressed,not-TME-dominated-weak,1.1376499999999998,0.7777777777777778,7.7608,0.0883392226148409,0.0954063604240282,0.0954063604240282,0.0742049469964664,173.234,0.323538671821075,True,True,68,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5017667844522968,0.9444444444444444,0.1086587436332767,0.2472179590037998,0.25,0.2805755395683453,1.0,0.4876325088339223,0.7777777777777778,0.0883392226148409,0.0,1.0,0.7231056144483706,0.1086587436332767,0.24860897950189992,0.6402877697841727,0.63270514330585,0.0883392226148409,0.0,0.3488150676126301,0.3482587202832761,novel,1.0,False,235,0.3792088277026111,1,,0.0,,0.3482587202832761,genotype,236,False
COPA,-2.1965398158560134,-0.4498575681840673,0.0031779819209409,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.2071976674129818,False,0.2398510978851981,True,tumor-cell-expressed,not-TME-dominated-weak,1.2049500000000002,0.869281045751634,6.273,0.149587750294464,0.166077738515901,0.1448763250883392,0.1378091872791519,124.48,0.282476933980003,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4628975265017668,1.0,0.0,0.0,0.0,0.1798561151079136,1.0,0.5406360424028268,0.869281045751634,0.149587750294464,0.25,1.0,0.7314487632508834,0.0,0.0,0.5899280575539568,0.7049585440772304,0.149587750294464,0.25,0.3465604450252192,0.34773741763188903,novel,1.0,False,236,0.0,0,,0.0,,0.347737417631889,none,237,False
SRSF10,-0.8210833553937956,-0.4189389617094753,0.0135565437084135,0.875,0.7402376910016978,True,pan-glioma-dep,0.0,0,,,False,,-0.2333136892153152,False,0.390169990068229,True,tumor-cell-expressed,not-TME-dominated-weak,1.1407999999999996,0.8235294117647058,5.6719,0.3686690223792697,0.4028268551236749,0.4346289752650176,0.2685512367491166,38.222,0.1848193149751782,False,False,63,0.0,1.0,False,,0,1,0,False,False,False,False,,0.342756183745583,0.875,0.2597623089983022,0.0,0.0,0.158273381294964,1.0,0.5017667844522968,0.8235294117647058,0.3686690223792697,0.0,1.0,0.6088780918727915,0.2597623089983022,0.0,0.579136690647482,0.6626480981085013,0.3686690223792697,0.0,0.3541563160009066,0.3472186431934948,novel,1.0,False,237,0.0,0,,0.0,,0.3472186431934948,none,238,False
ARPC2,-0.6072600434835408,-0.4519760684673794,0.0010048725160129,0.7083333333333334,0.530560271646859,True,pan-glioma-dep,0.0,0,,,False,,-0.8968353227094671,True,0.7269133143408871,True,TME-dominated,TME-dominated,1.3693,0.9803921568627452,7.8394,0.160188457008245,0.0918727915194346,0.2756183745583038,0.1130742049469964,72.0917,0.2893529560253595,False,True,51,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4770318021201413,0.7083333333333334,0.4694397283531409,0.0,0.0,0.039568345323741,0.0,0.6466431095406361,0.9803921568627452,0.160188457008245,0.25,1.0,0.5926825677267373,0.4694397283531409,0.0,0.0197841726618705,0.8135176332016907,0.160188457008245,0.25,0.3293732227073835,0.3450880755158959,novel,1.0,False,238,0.0,0,,0.0,,0.3450880755158959,none,239,False
RPS29,-2.9620351155468345,-0.4075854441269602,0.0229025653571132,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-1.8063714668379072,True,1.771238027562117,True,TME-dominated,TME-dominated,1.4204999999999988,0.9477124183006536,11.2259,0.2685512367491166,0.2614840989399293,0.4628975265017667,0.0812720848056537,35.084,0.3190273039735212,True,False,72,0.6,0.0,False,,3,9,5,True,False,False,False,"Cytoplasm, cytosol;Cytoplasm;Rough endoplasmic reticulum",0.303886925795053,1.0,0.0,0.0,0.0,0.0035971223021582,0.0,0.6784452296819788,0.9477124183006536,0.2685512367491166,0.6,0.0,0.6519434628975265,0.0,0.0,0.0017985611510791,0.8130788239913163,0.2685512367491166,0.6,0.3336245835412912,0.34180593891131117,approved_sm_drug,0.0,False,239,0.0,0,,0.0,,0.3418059389113111,none,240,False
INTS8,-1.2386170881032563,-0.344946027486251,0.0284850942113979,1.0,0.99830220713073,True,pan-glioma-dep,0.6407233834978036,1,RB1_loss,TSG-loss,True,RB1,-0.0306963740907008,False,0.0530057710667782,True,tumor-cell-expressed,not-TME-dominated-weak,0.4657999999999997,0.3660130718954248,4.1236,0.5724381625441696,0.6925795053003534,0.646643109540636,0.3780918727915194,21.7448,0.1328214424272983,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.0989399293286219,1.0,0.0016977928692699,0.4177073833274721,0.25,0.4820143884892086,1.0,0.166077738515901,0.3660130718954248,0.5724381625441696,0.0,1.0,0.549469964664311,0.0016977928692699,0.333853691663736,0.7410071942446043,0.2660454052056629,0.5724381625441696,0.0,0.3520731730273934,0.34106738647215473,novel,1.0,False,240,0.6407233834978036,1,,0.0,,0.3410673864721548,genotype,241,False
ALDOA,-1.3906914751458848,-0.3638386397039035,0.0401655549464633,0.9722222222222222,0.9575551782682512,True,pan-glioma-dep,0.0,0,,,False,,-0.2198391072833474,False,1.0717263524547893,True,tumor-cell-expressed,not-TME-dominated-weak,0.7172999999999998,0.6928104575163399,10.6913,0.0141342756183745,0.0106007067137808,0.0106007067137808,0.0212014134275618,683.003,0.5545230974012378,True,True,70,0.6,1.0,False,,0,0,0,False,False,False,False,,0.1802120141342756,0.9722222222222222,0.0424448217317487,0.0,0.0,0.1690647482014388,1.0,0.2438162544169611,0.6928104575163399,0.0141342756183745,0.6,1.0,0.5762171181782489,0.0424448217317487,0.0,0.5845323741007193,0.46831335596665047,0.0141342756183745,0.6,0.3265202779422488,0.3407087854174441,novel,1.0,False,241,0.0,0,,0.0,,0.3407087854174441,none,242,False
SPCS3,-1.3076720750962554,-0.8954576819382083,2.918758797119604e-09,1.0,0.9813242784380306,True,pan-glioma-dep,0.0,0,,,False,,-0.586116381369917,True,0.2026863583578302,True,TME-dominated,TME-dominated,1.2950000000000004,0.934640522875817,5.067,0.336866902237927,0.2544169611307421,0.3957597173144876,0.3604240282685512,43.4749,0.1393656278671895,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.96113074204947,1.0,0.0186757215619693,0.0,0.0,0.0575539568345323,0.0,0.5971731448763251,0.934640522875817,0.336866902237927,0.0,1.0,0.9805653710247351,0.0186757215619693,0.0,0.02877697841726615,0.7659068338760711,0.336866902237927,0.0,0.3043988295882812,0.3359002931928664,novel,1.0,False,242,0.0,0,,0.0,,0.3359002931928663,none,243,False
TSEN54,-0.9500598162448164,-0.4840778911529025,0.0008820715097199,0.9583333333333334,0.8998302207130731,True,pan-glioma-dep,0.0,0,,,False,,-0.1812739623349373,False,0.0623474324875347,True,tumor-cell-expressed,not-TME-dominated-weak,0.1961499999999993,0.2287581699346405,4.3896,0.4723203769140164,0.5229681978798586,0.3074204946996466,0.5865724381625441,61.572,0.0937539982116844,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5724381625441696,0.9583333333333334,0.1001697792869269,0.0,0.0,0.2014388489208633,1.0,0.0883392226148409,0.2287581699346405,0.4723203769140164,0.0,1.0,0.7653857479387515,0.1001697792869269,0.0,0.6007194244604317,0.1585486962747407,0.4723203769140164,0.0,0.2995920035535525,0.3355791304365085,novel,1.0,False,243,0.0,0,,0.0,,0.3355791304365085,none,244,False
SRSF2,-2.432834048134065,-0.550228199560888,0.0005331963997309,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.1247312932159395,False,0.6561835586551202,True,tumor-cell-expressed,not-TME-dominated-weak,0.9814999999999996,0.8823529411764706,7.2969,0.1060070671378092,0.0848056537102474,0.07773851590106,0.1554770318021201,203.651,0.2546332063903472,True,True,72,0.0,1.0,False,,0,2,0,False,False,False,False,,0.7491166077738516,1.0,0.0,0.0,0.0,0.2446043165467626,1.0,0.3851590106007067,0.8823529411764706,0.1060070671378092,0.0,1.0,0.8745583038869258,0.0,0.0,0.6223021582733813,0.6337559758885887,0.1060070671378092,0.0,0.3195176435981007,0.3354309967116725,novel,1.0,False,244,0.0,0,,0.0,,0.3354309967116724,none,245,False
