gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc
MT1E,-0.6071461093250561,-0.4253647288241847,0.0282309539125176,0.5694444444444444,0.3505942275042444,False,pan-glioma-dep,0.0,0,,,False,,-0.214479421726084,False,0.5753816487283023,True,tumor-cell-expressed,not-TME-dominated-weak,0.4335500000000003,0.4313725490196078,7.6061,0.3533568904593639,0.03886925795053,0.0671378091872791,0.9540636042402828,226.765,0.0036151025839745,True,True,41,0.0,0.0,False,,0,1,0,False,False,False,False,
BRCA1,-0.5426376250918751,-0.4247979876378911,0.0266105379253947,0.5,0.3616298811544992,False,pan-glioma-dep,0.0,0,,,False,,-0.008745477413873,False,0.0597541512436265,True,tumor-cell-expressed,not-TME-dominated-weak,2.4677,0.9803921568627452,2.8137,0.9022379269729094,0.939929328621908,0.9363957597173144,0.8303886925795053,2.37106,0.036652770597832,False,False,36,0.4,0.0,False,,14,92,0,False,False,True,False,Nucleus;Chromosome;Cytoplasm
CHMP2A,-1.976098579076356,-0.4246890125616698,0.0110584113803681,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.0426008334129078,False,0.6663598727890511,True,tumor-cell-expressed,not-TME-dominated-weak,1.1581,0.954248366013072,7.8322,0.3168433451118963,0.1625441696113074,0.1802120141342755,0.607773851590106,101.593,0.0847895154442055,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
TOP1,-1.092278000269496,-0.4245038549158969,0.0072459977717024,1.0,0.9787775891341256,True,pan-glioma-dep,0.0,0,,,False,,0.0191789276633824,False,0.4280261419680603,True,tumor-cell-expressed,not-TME-dominated-weak,1.4380999999999995,0.8758169934640523,5.1926,0.1967020023557125,0.2296819787985865,0.3144876325088339,0.0459363957597173,60.2793,0.3919941155476702,True,False,72,1.0,0.0,True,INHIBITOR;STABILISER,224,118,26,True,False,True,False,"Nucleus, nucleolus;Nucleus, nucleoplasm"
RPL36,-2.216215719312708,-0.4244315685728683,0.0071517135658107,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.8832532495364571,True,2.1639344764566664,True,TME-dominated,TME-dominated,1.5059500000000003,0.9803921568627452,9.9672,0.1012956419316843,0.0353356890459364,0.0565371024734981,0.2120141342756183,256.60400000000004,0.2055063818986436,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,Endoplasmic reticulum
EEFSEC,-0.6489914100742351,-0.4234712583263619,0.0186399497470588,0.6111111111111112,0.4524617996604414,False,pan-glioma-dep,0.0,0,,,False,,-0.0015294037006126,False,0.0539560929104249,True,tumor-cell-expressed,not-TME-dominated-weak,1.4699,0.9411764705882352,4.0884,0.597173144876325,0.6148409893992932,0.6113074204946997,0.5653710247349824,24.0772,0.1015349269217154,False,False,44,0.25,1.0,False,,0,0,0,False,False,False,False,
PNO1,-1.157161079891598,-0.42227979809981,0.0224003018833054,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,0.0187264811837726,False,0.1246283028644233,True,tumor-cell-expressed,not-TME-dominated-weak,1.93445,0.9869281045751634,4.2465,0.7926972909305064,0.7455830388692579,0.7915194346289752,0.8409893992932862,10.5326,0.035000134336672,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
JTB,-0.3275893339137083,-0.4221223065503129,0.0146916410712333,0.2638888888888889,0.1290322580645161,False,subset-dep,0.0,0,,,False,,-0.1285733752649642,False,0.5243623941215265,True,tumor-cell-expressed,not-TME-dominated-weak,0.9160000000000004,0.9803921568627452,7.1668,0.1283863368669022,0.1024734982332155,0.0848056537102474,0.1978798586572437,194.394,0.2090206684408103,True,False,19,0.0,1.0,False,,0,0,0,False,False,False,False,
SNAPC5,-1.351751705838711,-0.4220262882655216,0.011336088950777,1.0,0.9796264855687606,True,pan-glioma-dep,0.0,0,,,False,,-0.0471957142736033,False,0.0951432769394522,True,tumor-cell-expressed,not-TME-dominated-weak,0.2680000000000007,0.2352941176470588,5.218,0.6089517078916372,0.6360424028268552,0.4240282685512367,0.7667844522968198,39.3829,0.0496732425853934,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
EIF3M,-1.2411062689084618,-0.4218780260588885,0.017125176501723,1.0,0.9932088285229204,True,pan-glioma-dep,0.3761063183160869,1,PTEN_loss,TSG-loss,True,PTEN,-0.1715277591208355,False,0.4023621878829361,True,tumor-cell-expressed,not-TME-dominated-weak,1.8089499999999992,0.9869281045751634,7.5724,0.4782096584216725,0.4982332155477031,0.5300353356890459,0.4063604240282685,28.0406,0.1255090155896057,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
C19orf25,-0.3189084451269734,-0.420864795246528,0.0143241524344735,0.2638888888888889,0.1188455008488964,False,subset-dep,0.0,0,,,False,,0.0235616046830685,False,0.1935078306375212,True,tumor-cell-expressed,not-TME-dominated-weak,0.5797999999999996,0.6928104575163399,5.3363,0.6643109540636042,0.7279151943462898,0.6431095406360424,0.6219081272084805,22.0474,0.0842737268873151,False,False,19,0.0,1.0,False,,0,0,0,False,False,False,False,
NELFCD,-0.7191961996297376,-0.4195179916558144,0.0079538338895013,0.8611111111111112,0.734295415959253,True,pan-glioma-dep,0.0,0,,,False,,0.0741824184134278,False,0.2604945300041784,True,tumor-cell-expressed,not-TME-dominated-weak,1.1526000000000003,0.9215686274509804,6.1237,0.3616018845700825,0.293286219081272,0.1943462897526502,0.5971731448763251,95.6679,0.089682348082333,False,False,62,0.25,0.0,False,,0,2,0,False,False,False,False,Nucleus
SRSF10,-0.8210833553937956,-0.4189389617094753,0.0135565437084135,0.875,0.7402376910016978,True,pan-glioma-dep,0.0,0,,,False,,-0.2333136892153152,False,0.390169990068229,True,tumor-cell-expressed,not-TME-dominated-weak,1.1407999999999996,0.8235294117647058,5.6719,0.3686690223792697,0.4028268551236749,0.4346289752650176,0.2685512367491166,38.222,0.1848193149751782,False,False,63,0.0,1.0,False,,0,1,0,False,False,False,False,
POTEI,-0.5070349312794383,-0.4186198350823442,0.0188501226873027,0.4027777777777778,0.2707979626485569,False,pan-glioma-dep,0.0,0,,,False,,,,,False,tumor-cell-expressed,not-measured,0.0,0.0326797385620915,-9.9658,0.9905771495877502,0.9858657243816256,0.9893992932862192,0.9964664310954064,0.0103782,0.0003255152248096,False,False,29,0.0,1.0,False,,0,0,0,False,False,False,False,
AMY2A,-0.4291119563578401,-0.4176172601805924,0.0046047910445705,0.3472222222222222,0.2020373514431239,False,subset-dep,0.0,0,,,False,,-0.001821519630752,False,0.000614531223838,True,tumor-cell-expressed,not-TME-dominated-weak,-5.1895,0.0,-4.2934,0.9434628975265018,0.9681978798586572,0.939929328621908,0.92226148409894,2.32235,0.0144719045134447,False,False,25,1.0,0.0,True,INHIBITOR,19,2,1,False,False,True,False,"Secreted, extracellular space"
RPL26L1,-0.4977492838540688,-0.41702361131148,0.0265378070314644,0.4583333333333333,0.3217317487266553,False,subset-dep,0.3105183163379105,1,MTAP_del,passenger-del(PRMT5-axis),False,,-0.0818009735749583,False,0.3115987947697784,True,tumor-cell-expressed,not-TME-dominated-weak,1.9232499999999997,0.9934640522875816,6.2242,0.7043580683156655,0.568904593639576,0.6713780918727915,0.872791519434629,19.8952,0.0254808014199075,False,False,33,0.0,1.0,False,,0,0,0,False,False,False,False,
TM2D2,-0.3591310836721688,-0.4160585886552493,0.0046541028191547,0.2222222222222222,0.133276740237691,False,subset-dep,0.0,0,,,False,,-0.0043963470969519,False,0.1775094471884297,True,tumor-cell-expressed,not-TME-dominated-weak,1.7409,0.9934640522875816,5.5401,0.6796230859835101,0.6219081272084805,0.6360424028268552,0.7809187279151943,22.888,0.0469974863028335,False,False,16,0.0,1.0,False,,0,0,0,False,False,False,False,
PDCD2,-1.403655938527289,-0.4145267705266837,0.0022258264419806,0.9861111111111112,0.9227504244482172,True,pan-glioma-dep,0.0,0,,,False,,-0.0705449838977738,False,0.1834331456877942,True,tumor-cell-expressed,not-TME-dominated-weak,1.3372000000000002,0.9869281045751634,5.5342,0.7220259128386336,0.7031802120141343,0.7773851590106007,0.6855123674911661,12.9482,0.0696134927330304,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,
VBP1,-0.7139858551654469,-0.4131283814553865,0.0040245819621435,0.7916666666666666,0.5967741935483871,False,pan-glioma-dep,0.6406358418295095,1,PDGFRA_amp,oncogene-amp,False,,0.0383736527456983,False,0.440276586860139,True,tumor-cell-expressed,not-TME-dominated-weak,1.1389000000000005,0.9738562091503268,6.2793,0.414605418138987,0.4240282685512367,0.2049469964664311,0.6148409893992932,88.5385,0.0844544148476406,False,False,57,0.25,1.0,False,,0,0,0,False,False,False,False,
CDK5RAP3,-0.4140018918850036,-0.4111328562387338,0.0314237592153854,0.3055555555555556,0.1680814940577249,False,subset-dep,0.0,0,,,False,,-0.0196795152895659,False,0.287487044023565,True,tumor-cell-expressed,not-TME-dominated-weak,0.0383999999999993,0.2222222222222222,6.7195,0.1060070671378091,0.1413427561837456,0.0742049469964664,0.1024734982332155,208.863,0.2989465501926953,True,False,22,0.0,1.0,False,,0,0,0,False,False,False,False,
SOD1,-1.5610563594232427,-0.4110829839491837,0.0233183818812074,0.9861111111111112,0.9626485568760612,True,pan-glioma-dep,0.0,0,,,False,,-0.4721650542853769,True,0.9899747652886391,True,TME-dominated,TME-dominated,0.0276499999999995,0.1895424836601307,8.4154,0.0518256772673733,0.0494699646643109,0.0353356890459364,0.0706713780918727,347.651,0.3239606909033927,True,True,71,0.6,0.0,False,,8,4,1,False,False,True,False,Cytoplasm;Nucleus
WDR55,-1.3310823239474605,-0.4079336778617838,0.0114281076791604,1.0,0.9872665534804754,True,pan-glioma-dep,0.0,0,,,False,,-0.0035425807880417,False,0.0544681876521312,True,tumor-cell-expressed,not-TME-dominated-weak,0.7384999999999997,0.738562091503268,3.5887,0.6749116607773852,0.5653710247349824,0.6395759717314488,0.8197879858657244,22.1337,0.0376243831189949,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
TRAPPC11,-1.1251962200736612,-0.4077673763485311,0.0263554880356166,1.0,0.9906621392190152,True,pan-glioma-dep,0.0,0,,,False,,-0.004896018927838,False,0.0559061014177643,True,tumor-cell-expressed,not-TME-dominated-weak,0.4441000000000001,0.4509803921568627,3.7237,0.4711425206124852,0.6325088339222615,0.4911660777385159,0.2897526501766784,31.4629,0.1703772995154685,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
RPS29,-2.9620351155468345,-0.4075854441269602,0.0229025653571132,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-1.8063714668379072,True,1.771238027562117,True,TME-dominated,TME-dominated,1.4204999999999988,0.9477124183006536,11.2259,0.2685512367491166,0.2614840989399293,0.4628975265017667,0.0812720848056537,35.084,0.3190273039735212,True,False,72,0.6,0.0,False,,3,9,5,True,False,False,False,"Cytoplasm, cytosol;Cytoplasm;Rough endoplasmic reticulum"
BARD1,-0.7958257682022682,-0.4068747738633788,0.0082357706516595,0.9166666666666666,0.7971137521222411,True,pan-glioma-dep,0.0,0,,,False,,0.058687288899766,False,0.140243035338615,True,tumor-cell-expressed,not-TME-dominated-weak,3.173,1.0,2.5087,0.8680800942285041,0.9151943462897526,0.9293286219081272,0.7597173144876326,2.48902,0.0503679375512076,False,False,66,0.0,0.0,False,,0,1,0,False,False,True,False,Nucleus
DNAJA3,-1.0019408014377702,-0.4067124210009063,0.0126922848129979,0.9861111111111112,0.9855687606112056,True,pan-glioma-dep,0.0,0,,,False,,0.0350360787316582,False,0.1138369911817537,True,tumor-cell-expressed,not-TME-dominated-weak,0.9498999999999996,0.8366013071895425,5.1903,0.4570082449941107,0.4063604240282685,0.3851590106007067,0.5795053003533569,45.144,0.0948781779618515,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,
HYOU1,-1.1556365770872743,-0.4066565469072572,0.0085922170071156,1.0,0.966893039049236,True,pan-glioma-dep,0.0,0,,,False,,-0.0651032056318632,False,0.0811698331976362,True,tumor-cell-expressed,not-TME-dominated-weak,0.7996999999999996,0.7777777777777778,5.986,0.4393404004711425,0.3109540636042402,0.3780918727915194,0.6289752650176679,45.2662,0.0827315691126593,False,False,72,0.0,0.0,False,,1,1,0,False,False,False,False,Endoplasmic reticulum lumen
CHMP3,-0.9326654509498548,-0.4064767222423429,0.0110611068549931,0.9583333333333334,0.8582342954159593,True,pan-glioma-dep,0.0,0,,,False,,-0.1135640522748909,False,0.2416580014143527,True,tumor-cell-expressed,not-TME-dominated-weak,0.6477500000000003,0.6666666666666666,5.9846,0.4252061248527679,0.3710247349823321,0.3498233215547703,0.5547703180212014,48.9133,0.1031760462972275,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,
RRP15,-0.9471579927960848,-0.4063911076188101,0.0406916087328669,1.0,0.9762308998302208,True,pan-glioma-dep,0.0,0,,,False,,-0.0242266072001286,False,0.1557439013015853,True,tumor-cell-expressed,not-TME-dominated-weak,2.21385,0.9607843137254902,3.0825,0.7184923439340399,0.901060070671378,0.901060070671378,0.3533568904593639,5.9256,0.1426572458593537,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
DCTN5,-1.3285687071582817,-0.4058725980733806,0.005192178063031,1.0,0.9940577249575552,True,pan-glioma-dep,0.0,0,,,False,,-0.0196681804581142,False,0.1142091012351782,True,tumor-cell-expressed,not-TME-dominated-weak,1.7351,0.9738562091503268,5.2103,0.4982332155477032,0.7067137809187279,0.5653710247349824,0.2226148409893993,26.7202,0.2010547096761304,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
NUP155,-1.238327266570049,-0.4049398934368532,0.0227377222680108,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,0.0061524252959657,False,0.0499520590026452,True,tumor-cell-expressed,not-TME-dominated-weak,1.8857999999999997,0.9738562091503268,2.9637,0.8244994110718492,0.8939929328621908,0.8409893992932862,0.7385159010600706,8.0805,0.0601331747085725,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
SNAPC1,-1.7537494503033528,-0.4038115612694976,0.0074395625700822,1.0,0.9974533106960952,True,pan-glioma-dep,0.0,0,,,False,,-0.0001262273506172,False,0.1131139446694575,True,tumor-cell-expressed,not-TME-dominated-weak,1.6587999999999998,0.9673202614379084,2.7401,0.8256772673733804,0.823321554770318,0.8692579505300353,0.784452296819788,7.17825,0.044478995905824,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
FARSA,-0.9728109308442344,-0.3980302980441042,0.017766684147912,0.9861111111111112,0.9575551782682512,True,pan-glioma-dep,0.0,0,,,False,,0.068386438012474,False,0.2026605148101019,True,tumor-cell-expressed,not-TME-dominated-weak,0.8908000000000005,0.7581699346405228,5.8324,0.3639575971731448,0.431095406360424,0.2685512367491166,0.392226148409894,72.7239,0.1275562900970965,False,False,71,0.6,1.0,False,,0,0,0,False,False,False,False,
ANAPC4,-1.3672415914973903,-0.3972353364701082,0.0325599488208011,1.0,0.9940577249575552,True,pan-glioma-dep,0.0,0,,,False,,-0.0208816006302453,False,0.059089232982689,True,tumor-cell-expressed,not-TME-dominated-weak,0.2540499999999999,0.2222222222222222,3.7815,0.4122497055359246,0.4664310954063604,0.4487632508833922,0.3215547703180211,37.3269,0.1615548191828008,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
MED28,-1.336407726235186,-0.3951549109243149,0.0302931234246798,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,-0.2265773609537478,False,0.2093675027743667,True,tumor-cell-expressed,not-TME-dominated-weak,1.72065,0.9803921568627452,5.2017,0.5842167255594818,0.5865724381625441,0.6219081272084805,0.5441696113074205,23.4733,0.1051495823199903,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
PSMB7,-1.4199832801018517,-0.3941867609711807,0.0255910635764688,1.0,0.9940577249575552,True,pan-glioma-dep,0.3202704088760991,1,EGFR_amp,oncogene-amp,False,,-0.3546015493012725,True,0.597147712479255,True,TME-dominated,TME-dominated,1.0714500000000005,0.9477124183006536,7.6737,0.2402826855123675,0.1978798586572437,0.176678445229682,0.3462897526501767,104.999,0.1441862886548939,False,False,72,0.8,0.0,False,,2,7,7,True,False,True,False,Cytoplasm;Nucleus
USP10,-0.74178702955095,-0.3941604974424509,0.0233183818812074,0.8472222222222222,0.7724957555178268,True,pan-glioma-dep,0.0,0,,,False,,0.0116701137540821,False,0.1704769189334705,True,tumor-cell-expressed,not-TME-dominated-weak,1.3209500000000007,0.8954248366013072,5.4614,0.4216725559481744,0.5053003533568905,0.4098939929328622,0.3498233215547703,41.8829,0.1433237686342285,False,False,61,0.0,1.0,False,,0,0,0,False,False,False,False,
WDR77,-1.5085376413618898,-0.3935069661982353,0.0325599488208011,1.0,0.9906621392190152,True,pan-glioma-dep,0.8697844227749637,3,MTAP_del,passenger-del(PRMT5-axis),True,CDKN2A;CDKN2B,0.0150260654290606,False,0.1022788264890516,True,tumor-cell-expressed,not-TME-dominated-weak,1.7575500000000002,0.9869281045751634,4.9695,0.7550058892815077,0.558303886925795,0.7385159010600706,0.9681978798586572,16.3433,0.0020194177573544,False,False,72,0.6,1.0,False,,0,0,0,False,False,False,False,
CDS2,-0.5087986000447431,-0.3934373550000808,0.0253197038254475,0.4722222222222222,0.3225806451612903,False,pan-glioma-dep,0.0,0,,,False,,-0.0397789813865565,False,0.1570718075114209,True,tumor-cell-expressed,not-TME-dominated-weak,0.84625,0.7189542483660131,4.8213,0.3486454652532391,0.6395759717314488,0.3215547703180211,0.0848056537102474,56.8675,0.3066640510539103,True,False,34,0.0,1.0,False,,0,0,0,False,False,False,False,
TARS1,-2.028861811314421,-0.3918585935947025,0.0065013480272533,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0021158244215833,False,0.173373007461001,True,tumor-cell-expressed,not-TME-dominated-weak,1.3655,0.934640522875817,5.6017,0.5818610129564193,0.5936395759717314,0.6537102473498233,0.4982332155477031,21.5655,,False,False,72,0.8,1.0,False,,0,0,0,False,False,False,False,
SEPSECS,-0.6903625423385501,-0.3917603501477566,0.0284850942113979,0.625,0.4609507640067912,False,pan-glioma-dep,0.0,0,,,False,,-0.0139112275794335,False,0.020940202767637,True,tumor-cell-expressed,not-TME-dominated-weak,1.2375,0.8627450980392157,1.8282,0.8598351001177855,0.7879858657243817,0.8904593639575972,0.901060070671378,6.321619999999999,0.0208117560962395,False,False,45,0.25,1.0,False,,0,0,0,False,False,False,False,
UFM1,-0.6331895691050035,-0.3913845633488151,0.0074902303922413,0.625,0.4550084889643463,False,pan-glioma-dep,0.0,0,,,False,,-0.1161792525564663,False,0.2337905371866208,True,tumor-cell-expressed,not-TME-dominated-weak,0.6073499999999994,0.673202614379085,5.1469,0.3321554770318021,0.3074204946996466,0.3180212014134276,0.3710247349823321,57.7967,0.1357170652299417,False,False,45,0.25,1.0,False,,0,0,0,False,False,False,False,
ZFP36L1,-0.3631235673263509,-0.3893024025921707,0.0069398875388396,0.2916666666666667,0.1918505942275042,False,subset-dep,0.0,0,,,False,,-0.9945533364137078,True,0.6145831791925931,True,TME-dominated,TME-dominated,1.7215999999999996,0.869281045751634,6.5192,0.431095406360424,0.0671378091872791,0.2968197879858657,0.9293286219081272,64.3663,0.0126383133534137,False,True,21,0.0,1.0,False,,0,0,0,False,False,False,False,
NVL,-1.4056723173173649,-0.3890271043001351,0.0157834279766573,1.0,0.9915110356536504,True,pan-glioma-dep,0.0,0,,,False,,-0.0206663807578811,False,0.0655087831971142,True,tumor-cell-expressed,not-TME-dominated-weak,0.8016000000000001,0.6862745098039216,3.9765,0.5759717314487632,0.784452296819788,0.6325088339222615,0.3109540636042402,22.9033,0.1654054953799585,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
MMS19,-0.7985686248964,-0.3852255957512779,0.0048266678888049,0.9027777777777778,0.7538200339558574,True,pan-glioma-dep,0.0,0,,,False,,-0.0371123377184021,False,0.0347346334675173,True,tumor-cell-expressed,not-TME-dominated-weak,-0.3617499999999998,0.0196078431372549,4.6041,0.254416961130742,0.3144876325088339,0.2296819787985865,0.2190812720848056,80.7062,0.2014483765941277,False,False,65,0.0,1.0,False,,0,0,0,False,False,False,False,
PSMA1,-2.387199499934358,-0.3851932647306995,0.0319645496700331,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0664370250997695,False,0.5084850654418377,True,tumor-cell-expressed,not-TME-dominated-weak,1.7409,0.6928104575163399,-1.4305,0.2084805653710247,0.2049469964664311,0.3003533568904594,0.1201413427561837,63.1176,0.287525964197834,False,False,72,0.0,0.0,False,,1,7,0,False,False,False,False,Cytoplasm;Nucleus
PWP1,-0.8058263813099917,-0.3841403388522201,0.0353770555664639,0.9166666666666666,0.8539898132427843,True,pan-glioma-dep,0.0,0,,,False,,0.0133418369998861,False,0.2382002470993838,True,tumor-cell-expressed,not-TME-dominated-weak,1.64705,0.9869281045751634,5.3789,0.39811542991755,0.4734982332155477,0.392226148409894,0.3286219081272085,43.5347,0.1527954543282865,False,False,66,0.0,1.0,False,,0,0,0,False,False,False,False,
TBCB,-1.1570079569805125,-0.3813832306219367,0.0157171492465543,0.9583333333333334,0.9431239388794568,True,pan-glioma-dep,0.0,0,,,False,,-0.6431645539070302,True,0.7656604904169951,True,TME-dominated,TME-dominated,0.8866000000000005,0.8627450980392157,8.4144,0.1872791519434629,0.2862190812720848,0.0812720848056537,0.1943462897526502,202.616,0.213466042607221,True,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,
OSBP,-0.5101511235360086,-0.3802406198434523,0.0344941340546035,0.5138888888888888,0.367572156196944,False,pan-glioma-dep,0.0,0,,,False,,-0.0082722384749692,False,0.066685771215035,True,tumor-cell-expressed,not-TME-dominated-weak,1.0963999999999996,0.7777777777777778,4.3184,0.441696113074205,0.4169611307420494,0.4664310954063604,0.441696113074205,34.4149,0.1194513514037521,False,False,37,0.6,1.0,False,,0,0,0,False,False,False,False,
TRAPPC1,-1.2738842626834204,-0.3799346497577557,0.0325375512933357,1.0,0.9881154499151104,True,pan-glioma-dep,0.0,0,,,False,,-0.4374813980394363,True,0.3586619478336196,True,TME-dominated,TME-dominated,1.03465,0.9673202614379084,7.467,0.3945818610129564,0.1236749116607773,0.1095406360424028,0.950530035335689,135.838,0.0036862365744301,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
XAB2,-2.2487701140459375,-0.3778371386558083,0.0474699564725165,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0062338537271542,False,0.0929826882486038,True,tumor-cell-expressed,not-TME-dominated-weak,0.6227499999999999,0.6470588235294118,4.8963,0.4381625441696113,0.2685512367491166,0.2438162544169611,0.8021201413427562,78.9963,0.0411356723522091,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
NOP10,-1.015508079511847,-0.3751165749010812,0.0089117656214393,1.0,0.9524617996604414,True,pan-glioma-dep,0.0,0,,,False,,-0.3135162210783041,True,0.5247538102063788,True,TME-dominated,TME-dominated,1.9108500000000008,0.9934640522875816,7.6901,0.3698468786808009,0.0989399293286219,0.2614840989399293,0.7491166077738516,75.3806,0.059344753176982,False,True,72,0.0,1.0,False,,0,0,0,False,False,False,False,
RPS25,-1.4109518592334054,-0.3746770128761099,0.0480955407009714,1.0,0.99660441426146,True,pan-glioma-dep,0.3014451631099459,1,CDKN2A_del,TSG-loss,True,CDKN2A,-1.3537442763076963,True,1.8213461188567932,True,TME-dominated,TME-dominated,0.7751999999999999,0.915032679738562,9.4878,0.0424028268551237,0.0070671378091873,0.0035335689045936,0.1166077738515901,919.195,0.2891786076836475,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,Cytoplasm
NOPCHAP1,-0.8090774862455555,-0.3741048502861307,0.0282558342732986,0.9722222222222222,0.9151103565365024,True,pan-glioma-dep,0.0,0,,,False,,,,,False,tumor-cell-expressed,not-measured,1.1398499999999996,0.9084967320261438,4.1228,0.8032979976442873,0.9646643109540636,0.9469964664310954,0.4982332155477031,2.05668,,False,False,70,0.0,1.0,False,,0,0,0,False,False,False,False,
POLE2,-1.747886065657174,-0.3728625347164015,0.0467824223523598,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,-0.0155982438909006,False,0.0220113052641036,True,tumor-cell-expressed,not-TME-dominated-weak,3.3762000000000003,0.9934640522875816,2.5163,0.944640753828033,0.9540636042402828,0.9540636042402828,0.9257950530035336,1.10077,0.013500762907939,False,False,72,0.25,0.0,False,,0,6,7,True,False,False,False,Nucleus
RPS3,-2.579744879061909,-0.3691434690191756,0.0267038549954079,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-1.514415644679781,True,1.7391286376612225,True,TME-dominated,TME-dominated,1.639350000000002,0.9869281045751634,10.4487,0.1295641931684334,0.0530035335689046,0.0989399293286219,0.2367491166077738,167.359,0.1952222927546464,True,True,72,0.6,0.0,False,,2,9,5,True,False,True,True,"Cytoplasm;Nucleus;Nucleus, nucleolus"
TEAD1,-0.3282319496018182,-0.3655489287576301,0.0258547192107769,0.2361111111111111,0.1672325976230899,False,subset-dep,0.0,0,,,False,,-0.0441721296531445,False,0.1494164174717046,True,tumor-cell-expressed,not-TME-dominated-weak,1.7507,0.8823529411764706,3.7475,0.5170789163722026,0.5371024734982333,0.8445229681978799,0.1696113074204946,8.025789999999999,0.2294919509709541,False,False,17,0.8,0.0,False,,136,3,0,False,False,False,False,Nucleus
LONP1,-1.5564235414658587,-0.3639180832869137,0.0203393201620453,0.9861111111111112,0.9584040747028862,True,pan-glioma-dep,0.0,0,,,False,,0.0520195010344949,False,0.1639880932962586,True,tumor-cell-expressed,not-TME-dominated-weak,0.7091500000000002,0.7254901960784313,5.825,0.3698468786808009,0.3674911660777384,0.3109540636042402,0.431095406360424,61.5564,0.1201724785787619,False,False,71,0.6,1.0,False,,0,1,0,False,False,False,False,
ALDOA,-1.3906914751458848,-0.3638386397039035,0.0401655549464633,0.9722222222222222,0.9575551782682512,True,pan-glioma-dep,0.0,0,,,False,,-0.2198391072833474,False,1.0717263524547893,True,tumor-cell-expressed,not-TME-dominated-weak,0.7172999999999998,0.6928104575163399,10.6913,0.0141342756183745,0.0106007067137808,0.0106007067137808,0.0212014134275618,683.003,0.5545230974012378,True,True,70,0.6,1.0,False,,0,0,0,False,False,False,False,
SF3A2,-1.529068725488262,-0.3625026307867669,0.0081734821293681,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.095692407926106,False,0.1414713445984013,True,tumor-cell-expressed,not-TME-dominated-weak,1.3306000000000004,0.8562091503267973,5.7057,0.3839811542991755,0.1731448763250883,0.1166077738515901,0.8621908127208481,131.22799999999998,0.0290474690334508,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
