gene,rank_full,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability
HINFP,246,0.33447019087736746,novel,1.0,False,0.1519434628975265,1.0,0.0042444821731747,0.0,0.0,0.7841726618705036,1.0,0.0954063604240282,0.1699346405228758,0.7338044758539457,0.0,1.0,0.5759717314487632,0.0042444821731747,0.0,0.8920863309352518,0.132670500473452,0.7338044758539457,0.0
SEC62,247,0.33418272900244894,novel,1.0,False,0.833922261484099,0.3888888888888889,0.7504244482173175,0.0,0.0,0.1330935251798561,0.0,0.1236749116607773,0.5294117647058824,0.1849234393404004,0.0,1.0,0.611405575186494,0.7504244482173175,0.0,0.066546762589928,0.3265433381833298,0.1849234393404004,0.0
CDK5RAP3,248,0.3319755751429021,novel,1.0,False,0.3180212014134275,0.3055555555555556,0.8319185059422751,0.0,0.0,0.539568345323741,1.0,0.0636042402826855,0.2222222222222222,0.1060070671378091,0.0,1.0,0.3117883784844916,0.8319185059422751,0.0,0.7697841726618705,0.1429132312524538,0.1060070671378091,0.0
TAF1D,249,0.3313971274958539,novel,1.0,False,0.6254416961130742,0.9027777777777778,0.2113752122241087,0.0,0.0,0.276978417266187,1.0,0.0176678445229682,0.0392156862745098,0.3144876325088339,0.0,1.0,0.7641097369454259,0.2113752122241087,0.0,0.6384892086330936,0.028441765398739,0.3144876325088339,0.0
RPS21,250,0.33039442572658406,approved_sm_drug,0.0,False,0.4840989399293286,1.0,0.0008488964346348,0.0,0.0,0.0215827338129496,0.0,0.5159010600706714,0.8888888888888888,0.0482921083627797,0.6,0.0,0.7420494699646643,0.0008488964346348,0.0,0.0107913669064748,0.7023949744797802,0.0482921083627797,0.6
SCFD1,251,0.3283546143489834,novel,1.0,False,0.3992932862190813,1.0,0.0016977928692699,0.0,0.0,0.6510791366906474,1.0,0.1307420494699646,0.5294117647058824,0.3851590106007067,0.0,1.0,0.6996466431095406,0.0016977928692699,0.0,0.8255395683453237,0.3300769070879235,0.3851590106007067,0.0
SNAPC5,252,0.32827642406382235,novel,1.0,False,0.3568904593639576,1.0,0.0203735144312393,0.0,0.0,0.39568345323741,1.0,0.1060070671378091,0.2352941176470588,0.6089517078916372,0.0,1.0,0.6784452296819787,0.0203735144312393,0.0,0.697841726618705,0.170650592392434,0.6089517078916372,0.0
PELP1,253,0.32813953925156747,novel,1.0,False,0.0353356890459364,0.9722222222222222,0.0560271646859084,0.0,0.0,0.7553956834532374,1.0,0.07773851590106,0.2483660130718954,0.4098939929328622,0.25,1.0,0.5037789556340793,0.0560271646859084,0.0,0.8776978417266187,0.1630522644864777,0.4098939929328622,0.25
MIS18BP1,254,0.32735267693659614,novel,1.0,False,0.4063604240282685,0.9722222222222222,0.0636672325976231,0.0,0.0,0.1402877697841726,0.0,0.823321554770318,0.9411764705882352,0.6749116607773852,0.0,1.0,0.6892913231252453,0.0636672325976231,0.0,0.0701438848920863,0.8822490126792766,0.6749116607773852,0.0
CHMP3,255,0.32727586209302606,novel,1.0,False,0.2897526501766784,0.9583333333333334,0.1417657045840407,0.0,0.0,0.2697841726618705,1.0,0.2226148409893993,0.6666666666666666,0.4252061248527679,0.0,1.0,0.6240429917550059,0.1417657045840407,0.0,0.6348920863309353,0.444640753828033,0.4252061248527679,0.0
TRAPPC11,256,0.3271683978528382,novel,1.0,False,0.3074204946996466,1.0,0.0093378607809847,0.0,0.0,0.658273381294964,1.0,0.1448763250883392,0.4509803921568627,0.4711425206124852,0.0,1.0,0.6537102473498233,0.0093378607809847,0.0,0.829136690647482,0.297928358622601,0.4711425206124852,0.0
HYOU1,257,0.32612120115110943,novel,1.0,False,0.293286219081272,1.0,0.033106960950764,0.0,0.0,0.3525179856115107,1.0,0.303886925795053,0.7777777777777778,0.4393404004711425,0.0,0.0,0.646643109540636,0.033106960950764,0.0,0.6762589928057554,0.5408323517864154,0.4393404004711425,0.0
RRP12,258,0.32596841367818913,novel,1.0,False,0.0035335689045936,1.0,0.0008488964346348,0.0,0.0,0.5071942446043165,1.0,0.0282685512367491,0.0915032679738562,0.6525323910482922,0.25,1.0,0.5017667844522968,0.0008488964346348,0.0,0.7535971223021583,0.0598859096053026,0.6525323910482922,0.25
ZFP36L1,259,0.32026947832480107,novel,1.0,False,0.2367491166077738,0.2916666666666667,0.8081494057724958,0.0,0.0,0.0323741007194244,0.0,0.784452296819788,0.869281045751634,0.431095406360424,0.0,1.0,0.2642078916372202,0.8081494057724958,0.0,0.0161870503597122,0.826866671285711,0.431095406360424,0.0
NOP56,260,0.3195373093146763,novel,1.0,False,0.166077738515901,1.0,0.0025466893039047,0.0,0.0,0.2733812949640288,1.0,0.4240282685512367,0.7712418300653595,0.2273262661955241,0.25,1.0,0.5830388692579506,0.0025466893039047,0.0,0.6366906474820144,0.5976350493082981,0.2273262661955241,0.25
PPP1R12A,261,0.31923494434894967,novel,1.0,False,0.7173144876325088,0.9722222222222222,0.0814940577249575,0.2527906270170638,0.25,0.1438848920863309,0.0,0.2190812720848056,0.5359477124183006,0.3109540636042403,0.0,1.0,0.8447683549273655,0.0814940577249575,0.2513953135085319,0.0719424460431654,0.3775144922515531,0.3109540636042403,0.0
CSE1L,262,0.31741135464108444,novel,1.0,False,0.1307420494699646,1.0,0.0,0.0,0.0,0.5179856115107914,1.0,0.5335689045936396,0.8758169934640523,0.4075382803297998,0.0,1.0,0.5653710247349824,0.0,0.0,0.7589928057553956,0.7046929490288459,0.4075382803297998,0.0
RPS25,263,0.315619294723908,approved_sm_drug,0.0,False,0.2014134275618374,1.0,0.00339558573854,0.1965214217904538,0.25,0.014388489208633,0.0,0.2897526501766784,0.915032679738562,0.0424028268551237,0.6,0.0,0.6007067137809188,0.00339558573854,0.2232607108952269,0.0071942446043165,0.6023926649576202,0.0424028268551237,0.6
RPS3,264,0.3155529699707289,approved_sm_drug,0.0,False,0.1908127208480565,1.0,0.0,0.0,0.0,0.0107913669064748,0.0,0.7420494699646644,0.9869281045751634,0.1295641931684334,0.6,0.0,0.5954063604240283,0.0,0.0,0.0053956834532374,0.8644887872699138,0.1295641931684334,0.6
CCT8,265,0.3097616863898197,novel,1.0,False,0.5300353356890459,1.0,0.0,0.0,0.0,0.1366906474820144,0.0,0.4946996466431095,0.8758169934640523,0.2555948174322732,0.25,1.0,0.765017667844523,0.0,0.0,0.0683453237410072,0.6852583200535809,0.2555948174322732,0.25
NHP2,266,0.30975551644922483,novel,1.0,False,0.1448763250883392,0.9305555555555556,0.1044142614601019,0.0,0.0,0.3417266187050359,1.0,0.4840989399293286,0.9673202614379084,0.3109540636042403,0.0,1.0,0.5377159403219474,0.1044142614601019,0.0,0.670863309352518,0.7257096006836186,0.3109540636042403,0.0
RPS16,267,0.2994634400149803,approved_sm_drug,0.0,False,0.1166077738515901,1.0,0.0,0.0,0.0,0.0359712230215827,0.0,0.7773851590106007,0.9934640522875816,0.0459363957597173,0.6,0.0,0.558303886925795,0.0,0.0,0.0179856115107913,0.8854246056490911,0.0459363957597173,0.6
PSMA1,268,0.2984831831063937,novel,1.0,False,0.2261484098939929,1.0,0.0,0.0,0.0,0.3489208633093525,1.0,0.7968197879858657,0.6928104575163399,0.2084805653710247,0.0,0.0,0.6130742049469965,0.0,0.0,0.6744604316546763,0.7448151227511028,0.2084805653710247,0.0
ANAPC4,269,0.2978171231574976,novel,1.0,False,0.2685512367491166,1.0,0.0059422750424448,0.0,0.0,0.5215827338129496,1.0,0.1024734982332155,0.2222222222222222,0.4122497055359246,0.0,1.0,0.6342756183745584,0.0059422750424448,0.0,0.7607913669064748,0.1623478602277188,0.4122497055359246,0.0
RPS9,270,0.2961931472640772,approved_sm_drug,0.0,False,0.0282685512367491,1.0,0.0016977928692699,0.0,0.0,0.0287769784172661,0.0,0.734982332155477,0.9934640522875816,0.1201413427561837,0.6,0.0,0.5141342756183745,0.0016977928692699,0.0,0.014388489208633,0.8642231922215293,0.1201413427561837,0.6
UBL5,271,0.2948109377806422,novel,1.0,False,0.03886925795053,1.0,0.0,0.0,0.0,0.1834532374100719,1.0,0.5053003533568905,0.9738562091503268,0.110718492343934,0.25,1.0,0.519434628975265,0.0,0.0,0.591726618705036,0.7395782812536087,0.110718492343934,0.25
PFDN5,272,0.29457133946191216,novel,1.0,False,0.558303886925795,0.9444444444444444,0.1290322580645161,0.0,0.0,0.0539568345323741,0.0,0.3533568904593639,0.934640522875817,0.0247349823321555,0.25,1.0,0.7513741656851197,0.1290322580645161,0.0,0.026978417266187,0.6439987066675905,0.0247349823321555,0.25
TUBGCP6,273,0.2935125659943855,novel,1.0,False,0.0671378091872791,1.0,0.0178268251273343,0.0,0.0,0.737410071942446,1.0,0.0141342756183745,0.0457516339869281,0.2049469964664311,0.25,1.0,0.5335689045936396,0.0178268251273343,0.0,0.868705035971223,0.0299429548026513,0.2049469964664311,0.25
EIF3E,274,0.29304332815113737,novel,1.0,False,0.1696113074204947,1.0,0.0025466893039047,0.2035589729128218,0.25,0.0683453237410072,0.0,0.6395759717314488,0.9673202614379084,0.2084805653710247,0.25,1.0,0.5848056537102474,0.0025466893039047,0.2267794864564108,0.0341726618705036,0.8034481165846785,0.2084805653710247,0.25
MMS19,275,0.29150045636666777,novel,1.0,False,0.2296819787985865,0.9027777777777778,0.2461799660441426,0.0,0.0,0.4424460431654676,1.0,0.0212014134275618,0.0196078431372549,0.254416961130742,0.0,1.0,0.5662298782881822,0.2461799660441426,0.0,0.7212230215827338,0.0204046282824083,0.254416961130742,0.0
RPS11,276,0.2835714090959616,approved_sm_drug,0.0,False,0.0141342756183745,1.0,0.0,0.0,0.0,0.0251798561151079,0.0,0.7208480565371025,0.9803921568627452,0.0412249705535924,0.6,0.0,0.5070671378091873,0.0,0.0,0.0125899280575539,0.8506201066999238,0.0412249705535924,0.6
SOD1,277,0.2775838103158383,novel,1.0,False,0.3144876325088339,0.9861111111111112,0.0373514431239387,0.0,0.0,0.0719424460431654,0.0,0.0565371024734982,0.1895424836601307,0.0518256772673733,0.6,0.0,0.6502993718099725,0.0373514431239387,0.0,0.0359712230215827,0.1230397930668144,0.0518256772673733,0.6
RPS15,278,0.27473308586554157,approved_sm_drug,0.0,False,0.0176678445229682,1.0,0.0,0.0,0.0,0.0503597122302158,0.0,0.5229681978798587,0.934640522875817,0.0235571260306242,0.6,0.0,0.508833922261484,0.0,0.0,0.0251798561151079,0.7288043603778378,0.0235571260306242,0.6
NOP10,279,0.26915717196241656,novel,1.0,False,0.2049469964664311,1.0,0.0475382003395585,0.0,0.0,0.1258992805755395,0.0,0.8551236749116607,0.9934640522875816,0.3698468786808009,0.0,1.0,0.6024734982332156,0.0475382003395585,0.0,0.0629496402877697,0.9242938635996212,0.3698468786808009,0.0
PSMA2,280,0.2498341596936543,novel,1.0,False,0.0212014134275618,1.0,0.0,0.0,0.0,0.0647482014388489,0.0,0.92226148409894,0.9934640522875816,0.4723203769140164,0.0,0.0,0.5106007067137809,0.0,0.0,0.0323741007194244,0.9578627681932608,0.4723203769140164,0.0
TRAPPC1,281,0.2483019716234202,novel,1.0,False,0.2120141342756183,1.0,0.0118845500848896,0.0,0.0,0.0827338129496402,0.0,0.4275618374558304,0.9673202614379084,0.3945818610129564,0.0,1.0,0.6060070671378092,0.0118845500848896,0.0,0.0413669064748201,0.6974410494468694,0.3945818610129564,0.0
TBCB,282,0.21901277901692265,novel,1.0,False,0.2190812720848056,0.9583333333333334,0.0568760611205432,0.0,0.0,0.0467625899280575,0.0,0.3498233215547703,0.8627450980392157,0.1872791519434629,0.0,1.0,0.5887073027090695,0.0568760611205432,0.0,0.0233812949640287,0.606284209796993,0.1872791519434629,0.0
SAP18,283,0.21306934185077522,novel,1.0,False,0.1342756183745583,1.0,0.0076400679117147,0.0,0.0,0.1043165467625899,0.0,0.3074204946996466,0.8562091503267973,0.2426383981154299,0.0,1.0,0.5671378091872792,0.0076400679117147,0.0,0.0521582733812949,0.581814822513222,0.2426383981154299,0.0
